"feature_set","num_features","accuracy","resample","problem"
"Moment 1",1,0.64,1,"ECG200"
"Moments 1,2",2,0.64,1,"ECG200"
"Moments 1,2,3",3,0.64,1,"ECG200"
"Moments 1,2,3,4",4,0.7,1,"ECG200"
"catch22",24,0.71,1,"ECG200"
"Moment 1",1,0.64,2,"ECG200"
"Moments 1,2",2,0.64,2,"ECG200"
"Moments 1,2,3",3,0.64,2,"ECG200"
"Moments 1,2,3,4",4,0.64,2,"ECG200"
"catch22",24,0.77,2,"ECG200"
"Moment 1",1,0.64,3,"ECG200"
"Moments 1,2",2,0.64,3,"ECG200"
"Moments 1,2,3",3,0.64,3,"ECG200"
"Moments 1,2,3,4",4,0.64,3,"ECG200"
"catch22",24,0.8,3,"ECG200"
"Moment 1",1,0.64,4,"ECG200"
"Moments 1,2",2,0.64,4,"ECG200"
"Moments 1,2,3",3,0.64,4,"ECG200"
"Moments 1,2,3,4",4,0.64,4,"ECG200"
"catch22",24,0.75,4,"ECG200"
"Moment 1",1,0.64,5,"ECG200"
"Moments 1,2",2,0.64,5,"ECG200"
"Moments 1,2,3",3,0.64,5,"ECG200"
"Moments 1,2,3,4",4,0.64,5,"ECG200"
"catch22",24,0.74,5,"ECG200"
"Moment 1",1,0.64,6,"ECG200"
"Moments 1,2",2,0.64,6,"ECG200"
"Moments 1,2,3",3,0.64,6,"ECG200"
"Moments 1,2,3,4",4,0.64,6,"ECG200"
"catch22",24,0.76,6,"ECG200"
"Moment 1",1,0.64,7,"ECG200"
"Moments 1,2",2,0.64,7,"ECG200"
"Moments 1,2,3",3,0.64,7,"ECG200"
"Moments 1,2,3,4",4,0.64,7,"ECG200"
"catch22",24,0.74,7,"ECG200"
"Moment 1",1,0.64,8,"ECG200"
"Moments 1,2",2,0.64,8,"ECG200"
"Moments 1,2,3",3,0.64,8,"ECG200"
"Moments 1,2,3,4",4,0.65,8,"ECG200"
"catch22",24,0.78,8,"ECG200"
"Moment 1",1,0.64,9,"ECG200"
"Moments 1,2",2,0.64,9,"ECG200"
"Moments 1,2,3",3,0.64,9,"ECG200"
"Moments 1,2,3,4",4,0.64,9,"ECG200"
"catch22",24,0.77,9,"ECG200"
"Moment 1",1,0.64,10,"ECG200"
"Moments 1,2",2,0.64,10,"ECG200"
"Moments 1,2,3",3,0.64,10,"ECG200"
"Moments 1,2,3,4",4,0.64,10,"ECG200"
"catch22",24,0.85,10,"ECG200"
"Moment 1",1,0.64,11,"ECG200"
"Moments 1,2",2,0.64,11,"ECG200"
"Moments 1,2,3",3,0.64,11,"ECG200"
"Moments 1,2,3,4",4,0.64,11,"ECG200"
"catch22",24,0.77,11,"ECG200"
"Moment 1",1,0.64,12,"ECG200"
"Moments 1,2",2,0.64,12,"ECG200"
"Moments 1,2,3",3,0.64,12,"ECG200"
"Moments 1,2,3,4",4,0.64,12,"ECG200"
"catch22",24,0.78,12,"ECG200"
"Moment 1",1,0.64,13,"ECG200"
"Moments 1,2",2,0.64,13,"ECG200"
"Moments 1,2,3",3,0.64,13,"ECG200"
"Moments 1,2,3,4",4,0.65,13,"ECG200"
"catch22",24,0.71,13,"ECG200"
"Moment 1",1,0.64,14,"ECG200"
"Moments 1,2",2,0.64,14,"ECG200"
"Moments 1,2,3",3,0.64,14,"ECG200"
"Moments 1,2,3,4",4,0.72,14,"ECG200"
"catch22",24,0.75,14,"ECG200"
"Moment 1",1,0.64,15,"ECG200"
"Moments 1,2",2,0.64,15,"ECG200"
"Moments 1,2,3",3,0.64,15,"ECG200"
"Moments 1,2,3,4",4,0.65,15,"ECG200"
"catch22",24,0.81,15,"ECG200"
"Moment 1",1,0.64,16,"ECG200"
"Moments 1,2",2,0.64,16,"ECG200"
"Moments 1,2,3",3,0.64,16,"ECG200"
"Moments 1,2,3,4",4,0.64,16,"ECG200"
"catch22",24,0.73,16,"ECG200"
"Moment 1",1,0.64,17,"ECG200"
"Moments 1,2",2,0.64,17,"ECG200"
"Moments 1,2,3",3,0.64,17,"ECG200"
"Moments 1,2,3,4",4,0.64,17,"ECG200"
"catch22",24,0.76,17,"ECG200"
"Moment 1",1,0.64,18,"ECG200"
"Moments 1,2",2,0.64,18,"ECG200"
"Moments 1,2,3",3,0.64,18,"ECG200"
"Moments 1,2,3,4",4,0.64,18,"ECG200"
"catch22",24,0.76,18,"ECG200"
"Moment 1",1,0.64,19,"ECG200"
"Moments 1,2",2,0.64,19,"ECG200"
"Moments 1,2,3",3,0.64,19,"ECG200"
"Moments 1,2,3,4",4,0.64,19,"ECG200"
"catch22",24,0.77,19,"ECG200"
"Moment 1",1,0.64,20,"ECG200"
"Moments 1,2",2,0.64,20,"ECG200"
"Moments 1,2,3",3,0.64,20,"ECG200"
"Moments 1,2,3,4",4,0.64,20,"ECG200"
"catch22",24,0.73,20,"ECG200"
"Moment 1",1,0.64,21,"ECG200"
"Moments 1,2",2,0.64,21,"ECG200"
"Moments 1,2,3",3,0.64,21,"ECG200"
"Moments 1,2,3,4",4,0.64,21,"ECG200"
"catch22",24,0.73,21,"ECG200"
"Moment 1",1,0.64,22,"ECG200"
"Moments 1,2",2,0.64,22,"ECG200"
"Moments 1,2,3",3,0.64,22,"ECG200"
"Moments 1,2,3,4",4,0.64,22,"ECG200"
"catch22",24,0.78,22,"ECG200"
"Moment 1",1,0.64,23,"ECG200"
"Moments 1,2",2,0.64,23,"ECG200"
"Moments 1,2,3",3,0.64,23,"ECG200"
"Moments 1,2,3,4",4,0.64,23,"ECG200"
